Ensembl Gene ID,average_dN/dS
ENSG00000068878,0.181791275
ENSG00000068885,0.108855234
ENSG00000068903,0.109129248
ENSG00000068912,0.090334018
ENSG00000068971,0.18843932
ENSG00000068976,0.117599467
ENSG00000068985,1.221413959
ENSG00000069011,0.053090909
ENSG00000069018,0.039973317
ENSG00000069020,0.402419709
ENSG00000069122,0.373268301
ENSG00000069188,0.03785489
ENSG00000069206,0.483394168
ENSG00000069248,0.259473166
ENSG00000069329,0.141721049
ENSG00000069399,0.316745904
ENSG00000069424,0.145380423
ENSG00000069431,0.061608478
ENSG00000069482,0.252064789
ENSG00000069493,0.350464576
ENSG00000069535,0.106664165
ENSG00000069667,0.29942626
ENSG00000069696,0.133795344
ENSG00000069702,0.150638176
ENSG00000069712,0.537179266
ENSG00000069764,0.504348638
ENSG00000069812,0.098949304
ENSG00000069849,0.05371248
ENSG00000069869,0.311140907
ENSG00000069943,0.409198585
ENSG00000069956,0.104166667
ENSG00000069966,0.353875683
ENSG00000069974,0.587375658
ENSG00000069998,0.313514294
ENSG00000070010,0.279750063
ENSG00000070018,0.099891804
ENSG00000070019,0.2583424
ENSG00000070031,0.366772556
ENSG00000070047,0.344572138
ENSG00000070061,0.345521104
ENSG00000070081,0.258459064
ENSG00000070159,0.272224022
ENSG00000070182,0.110242042
ENSG00000070190,0.245611078
ENSG00000070193,0.07533444
ENSG00000070214,0.102589645
ENSG00000070269,0.368085567
ENSG00000070366,0.334934536
ENSG00000070367,0.077821118
ENSG00000070388,0.212637819
ENSG00000070404,0.214308237
ENSG00000070413,0.164565957
ENSG00000070423,0.114316206
ENSG00000070444,0.360620204
ENSG00000070476,0.3094281
ENSG00000070495,0.031174539
ENSG00000070501,0.074610529
ENSG00000070526,0.363671799
ENSG00000070540,0.187027878
ENSG00000070601,0.447598463
ENSG00000070614,0.025536606
ENSG00000070669,0.25261119
ENSG00000070718,0.163653409
ENSG00000070729,0.345692891
ENSG00000070731,0.313139083
ENSG00000070748,0.396123572
ENSG00000070759,0.182789729
ENSG00000070770,0.284074605
ENSG00000070778,0.163098338
ENSG00000070785,0.148276655
ENSG00000070814,0.510538111
ENSG00000070882,0.173857654
ENSG00000070886,0.050176957
ENSG00000070915,0.117886938
ENSG00000070950,0.577518051
ENSG00000070985,0.183229013
ENSG00000071051,0.006293266
ENSG00000071054,0.239787313
ENSG00000071073,0.313779912
ENSG00000071127,0.111677679
ENSG00000071189,0.159280664
ENSG00000071205,0.218840586
ENSG00000071242,0.169280479
ENSG00000071243,0.030120482
ENSG00000071246,0.106193753
ENSG00000071282,0.071808424
ENSG00000071462,0.265943362
ENSG00000071537,0.051696217
ENSG00000071539,0.132481698
ENSG00000071553,0.323425908
ENSG00000071564,0.128942756
ENSG00000071575,0.075728731
ENSG00000071655,0.04337296
ENSG00000071677,0.262210737
ENSG00000071794,0.260861487
ENSG00000071859,0.072027421
ENSG00000071889,0.233086777
ENSG00000071894,0.038646683
ENSG00000071909,0.284527616
ENSG00000071967,0.494853153
ENSG00000071991,0.426665482
ENSG00000072041,0.107148075
ENSG00000072042,0.230079712
ENSG00000072062,0.619723093
ENSG00000072071,0.02754397
ENSG00000072080,0.959294465
ENSG00000072110,0.06196062
ENSG00000072121,0.314381118
ENSG00000072133,0.243513419
ENSG00000072134,0.15049392
ENSG00000072135,0.633586514
ENSG00000072163,0.077159985
ENSG00000072182,0.215718218
ENSG00000072195,0.30585165
ENSG00000072201,0.155991053
ENSG00000072210,0.374409938
ENSG00000072274,0.472832183
ENSG00000072310,0.2227249
ENSG00000072315,0.058670157
ENSG00000072364,0.20455585
ENSG00000072415,0.277946796
ENSG00000072422,0.127937696
ENSG00000072501,0.022997811
ENSG00000072506,0.380701638
ENSG00000072518,0.120265397
ENSG00000072571,0.34834688
ENSG00000072609,0.391914739
ENSG00000072657,0.151130446
ENSG00000072682,0.096305932
ENSG00000072694,0.058181818
ENSG00000072756,0.387457164
ENSG00000072803,0.062475025
ENSG00000072818,0.317124927
ENSG00000072832,0.315816991
ENSG00000072840,0.227701134
ENSG00000072849,0.052380952
ENSG00000072858,0.182613165
ENSG00000072864,0.012302285
ENSG00000072952,0.426488529
ENSG00000072954,0.100746613
ENSG00000072958,0.051829469
ENSG00000073008,0.521109119
ENSG00000073050,0.254590896
ENSG00000073060,0.181897629
ENSG00000073067,0.105300186
ENSG00000073146,0.392693616
ENSG00000073150,0.108583466
ENSG00000073169,0.087076295
ENSG00000073282,0.020917109
ENSG00000073331,0.656517938
ENSG00000073350,0.18330024
ENSG00000073417,0.288259349
ENSG00000073464,0.012121212
ENSG00000073536,0.286135642
ENSG00000073578,0.14
ENSG00000073584,0.401506997
ENSG00000073598,0.501058759
ENSG00000073605,1.16040799
ENSG00000073614,0.104324512
ENSG00000073670,0.112738141
ENSG00000073711,0.419232771
ENSG00000073712,0.098959555
ENSG00000073734,0.23044621
ENSG00000073737,0.426553444
ENSG00000073754,0.51456052
ENSG00000073756,0.175791102
ENSG00000073792,0.136382422
ENSG00000073803,0.155670731
ENSG00000073849,0.148167357
ENSG00000073861,0.102755577
ENSG00000073910,0.066569617
ENSG00000073921,0.054054054
ENSG00000073969,0.161586486
ENSG00000074047,0.16177453
ENSG00000074054,0.210884974
ENSG00000074071,0.057722868
ENSG00000074181,0.055083296
ENSG00000074201,0.332082807
ENSG00000074211,0.012064343
ENSG00000074219,0.182724067
ENSG00000074276,0.334273222
ENSG00000074319,0.240291738
ENSG00000074356,0.214959231
ENSG00000074370,0.102181839
ENSG00000074410,0.237581231
ENSG00000074416,0.309647735
ENSG00000074527,0.271282954
ENSG00000074582,0.163687048
ENSG00000074590,0.067285739
ENSG00000074603,0.038595287
ENSG00000074621,0.467320261
ENSG00000074657,0.26618705
ENSG00000074660,0.335415536
ENSG00000074695,0.215283796
ENSG00000074696,0.07740113
ENSG00000074755,0.176894496
ENSG00000074771,0.217674211
ENSG00000074800,0.018656716
ENSG00000074803,0.110882957
ENSG00000074842,0.194387497
ENSG00000074855,0.196953011
ENSG00000074935,0.151675634
ENSG00000074964,0.164435133
ENSG00000074966,0.322659309
ENSG00000075035,0.136328373
ENSG00000075043,0.07281612
ENSG00000075073,0.203101356
ENSG00000075131,0.695107433
ENSG00000075142,0.078092866
ENSG00000075151,0.176256978
ENSG00000075188,0.040816327
ENSG00000075213,0.103122163
ENSG00000075218,0.85415787
ENSG00000075234,0.495463465
ENSG00000075239,0.136882312
ENSG00000075240,0.100894269
ENSG00000075275,0.103942789
ENSG00000075290,0.076391186
ENSG00000075292,0.487079301
ENSG00000075303,0.207482636
ENSG00000075336,0.737689189
ENSG00000075340,0.031857048
ENSG00000075388,0.138886168
ENSG00000075391,0.079577435
ENSG00000075399,0.155743477
ENSG00000075413,0.116507628
ENSG00000075415,0.181020028
ENSG00000075420,0.166232908
ENSG00000075426,0.137758431
ENSG00000075461,0.042043266
ENSG00000075539,0.200657309
ENSG00000075568,0.235865276
ENSG00000075618,0.047502821
ENSG00000075643,0.335893015
ENSG00000075651,0.192122995
ENSG00000075673,0.185575577
ENSG00000075702,0.489895741
ENSG00000075711,0.098480484
ENSG00000075785,0.093896714
ENSG00000075790,0.204668466
ENSG00000075826,0.753443322
ENSG00000075856,0.115762559
ENSG00000075884,0.230935106
ENSG00000075891,0.303373028
ENSG00000075914,0.167189291
ENSG00000075945,0.031088083
ENSG00000075975,0.173351154
ENSG00000076003,0.229963302
ENSG00000076043,0.088015618
ENSG00000076053,0.186183263
ENSG00000076067,0.387328629
ENSG00000076108,0.199101369
ENSG00000076201,0.16785711
ENSG00000076242,0.274676265
ENSG00000076248,0.288707227
ENSG00000076258,0.301288836
ENSG00000076321,0.282100131
ENSG00000076344,0.303853343
ENSG00000076351,0.186094457
ENSG00000076356,0.024693202
ENSG00000076382,1.009304127
ENSG00000076513,0.163345637
ENSG00000076555,0.162229849
ENSG00000076604,0.105946637
ENSG00000076641,0.253508332
ENSG00000076650,0.304454325
ENSG00000076662,0.854898697
ENSG00000076706,0.337350419
ENSG00000076716,0.254792151
ENSG00000076770,0.234400728
ENSG00000076826,0.238425801
ENSG00000076864,0.124709058
ENSG00000076924,0.068084058
ENSG00000076928,0.118644068
ENSG00000076944,0.110184408
ENSG00000077009,0.142923026
ENSG00000077044,0.155969968
ENSG00000077063,0.384927321
ENSG00000077080,0.027739251
ENSG00000077092,0.518783144
ENSG00000077097,0.092024455
ENSG00000077147,0.222312154
ENSG00000077150,0.081234864
ENSG00000077152,1.966887417
ENSG00000077157,0.158774958
ENSG00000077232,0.170699679
ENSG00000077235,0.253968561
ENSG00000077238,0.312897838
ENSG00000077254,0.2196019
ENSG00000077264,0.06779661
ENSG00000077274,0.241284436
ENSG00000077312,0.058023249
ENSG00000077327,0.123084009
ENSG00000077348,0.171825092
ENSG00000077380,0.071248692
ENSG00000077420,0.423552959
ENSG00000077454,0.181747108
ENSG00000077458,0.229232275
ENSG00000077463,0.130704155
ENSG00000077498,0.256466749
ENSG00000077514,0.332779155
ENSG00000077522,0.051948158
ENSG00000077549,0.459699833
ENSG00000077585,0.06457318
ENSG00000077616,0.296681399
ENSG00000077684,0.050339535
ENSG00000077713,0.70491829
ENSG00000077782,0.117616185
ENSG00000077800,0.335369491
ENSG00000077935,0.486309295
ENSG00000077942,0.11932565
ENSG00000077943,0.209161444
ENSG00000077984,0.335302288
ENSG00000078018,0.35574532
ENSG00000078043,0.18463458
ENSG00000078053,0.160271481
ENSG00000078061,0.183036718
ENSG00000078070,0.388910094
ENSG00000078081,0.450931677
ENSG00000078098,0.117319509
ENSG00000078114,0.281495559
ENSG00000078124,0.248248285
ENSG00000078142,0.039691094
ENSG00000078177,0.29316754
ENSG00000078237,0.641457897
ENSG00000078246,0.321976232
ENSG00000078269,0.262347143
ENSG00000078295,0.081443346
ENSG00000078304,0.305860322
ENSG00000078399,0.10143345
ENSG00000078401,0.778742097
ENSG00000078403,0.178949961
ENSG00000078487,0.483539853
ENSG00000078549,0.238431388
ENSG00000078579,0.121965249
ENSG00000078589,0.369299154
ENSG00000078618,0.14189845
ENSG00000078668,0.182346213
ENSG00000078674,0.325409272
ENSG00000078687,0.245800914
ENSG00000078699,0.300040353
ENSG00000078725,0.014457831
ENSG00000078747,0.359276678
ENSG00000078795,0.400508087
ENSG00000078804,0.449942373
ENSG00000078808,0.064924674
ENSG00000078814,0.046599952
ENSG00000078898,0.345770443
ENSG00000078900,0.099726915
ENSG00000078902,0.005388761
ENSG00000078967,0.255996878
ENSG00000079102,0.427760964
ENSG00000079112,0.459686618
ENSG00000079134,0.144021575
ENSG00000079150,0.27138927
ENSG00000079156,0.198090731
ENSG00000079215,0.074261475
ENSG00000079246,0.156998725
ENSG00000079257,0.392254606
ENSG00000079263,0.897014938
ENSG00000079277,0.236563973
ENSG00000079308,0.162818229
ENSG00000079313,0.182560007
ENSG00000079332,0.337572254
ENSG00000079335,0.511094713
ENSG00000079337,0.332823905
ENSG00000079387,0.212621885
ENSG00000079393,0.415168816
ENSG00000079432,0.155588778
ENSG00000079435,0.305307007
ENSG00000079459,0.156947645
ENSG00000079482,0.056677594
ENSG00000079557,0.49020056
ENSG00000079616,0.218295254
ENSG00000079689,0.348058142
ENSG00000079691,0.317365269
ENSG00000079739,0.176088829
ENSG00000079785,0.029770248
ENSG00000079805,0.133547009
ENSG00000079819,0.275846613
ENSG00000079841,0.216366005
ENSG00000079931,0.125863611
ENSG00000079950,0.369708465
ENSG00000079999,0.110808978
ENSG00000080007,0.474998849
ENSG00000080031,0.501342467
ENSG00000080166,0.308308082
ENSG00000080200,0.584751474
ENSG00000080224,0.15503876
ENSG00000080293,0.16174578
ENSG00000080345,0.377773825
ENSG00000080371,0.060202765
ENSG00000080493,0.463057151
ENSG00000080503,0.102244389
ENSG00000080511,0.406800592
ENSG00000080546,0.09595159
ENSG00000080561,0.071200082
ENSG00000080572,0.872809356
ENSG00000080573,0.350367981
ENSG00000080608,0.2800866
ENSG00000080618,0.6546732
ENSG00000080644,0.161831759
ENSG00000080802,0.127026937
ENSG00000080815,0.049773756
ENSG00000080819,0.836642934
ENSG00000080822,0.118428419
ENSG00000080823,0.457665493
ENSG00000080824,0.023346304
ENSG00000080839,0.350623815
ENSG00000080845,0.120313496
ENSG00000080854,0.236725815
ENSG00000080986,0.167430697
ENSG00000081014,0.447555557
ENSG00000081019,0.085500475
ENSG00000081026,0.343992202
ENSG00000081041,0.749084488
ENSG00000081051,0.24350486
ENSG00000081052,0.661066204
ENSG00000081059,0.44538232
ENSG00000081087,0.21024647
ENSG00000081138,0.038827403
ENSG00000081148,0.357677334
ENSG00000081154,0.304878049
ENSG00000081177,0.305745776
ENSG00000081181,0.233449528
ENSG00000081237,0.807811368
ENSG00000081248,0.139432421
ENSG00000081277,0.072788902
ENSG00000081307,0.268117841
ENSG00000081320,0.386805017
ENSG00000081377,0.170682655
ENSG00000081479,0.176427028
ENSG00000081665,0.574786732
ENSG00000081692,0.227629642
ENSG00000081721,0.612496681
ENSG00000081760,0.190602199
ENSG00000081791,0.42515504
ENSG00000081800,0.576790572
ENSG00000081803,0.133334517
ENSG00000081853,0.581666667
ENSG00000081870,0.448294911
ENSG00000081913,0.416373055
ENSG00000081923,0.161233672
ENSG00000081985,0.422073601
ENSG00000082014,0.024946253
ENSG00000082068,0.099893536
ENSG00000082126,0.365065936
ENSG00000082146,0.217557655
ENSG00000082153,0.461864407
ENSG00000082175,0.63134242
ENSG00000082212,0.086334251
ENSG00000082213,0.20031951
ENSG00000082258,0.205607515
ENSG00000082269,0.241122923
ENSG00000082293,0.472836457
ENSG00000082397,0.276070499
ENSG00000082438,0.660913217
ENSG00000082482,0.181818182
ENSG00000082497,0.41360792
ENSG00000082512,0.320503908
ENSG00000082515,1.313492063
ENSG00000082516,0.196906188
ENSG00000082556,0.152876817
ENSG00000082641,0.076010273
ENSG00000082684,0.222967066
ENSG00000082701,0.353560034
ENSG00000082781,0.099008653
ENSG00000082805,0.222065515
ENSG00000082898,0.042647316
ENSG00000082996,0.053571429
ENSG00000083067,0.098849506
ENSG00000083093,0.574008957
ENSG00000083097,0.231601199
ENSG00000083099,0.30832167
ENSG00000083123,0.307196134
ENSG00000083168,0.221973146
ENSG00000083223,0.389377392
ENSG00000083290,0.395061728
ENSG00000083307,0.084848715
ENSG00000083312,0.029100529
ENSG00000083444,0.086812518
ENSG00000083457,0.438105263
ENSG00000083520,0.213796035
ENSG00000083535,0.360300715
ENSG00000083635,0.405783543
ENSG00000083642,0.045783133
ENSG00000083720,0.327953204
ENSG00000083750,0.348617953
ENSG00000083782,0.263148475
ENSG00000083807,0.28847686
ENSG00000083812,0.173275363
ENSG00000083814,0.51279011
ENSG00000083817,0.312675002
ENSG00000083828,0.511874289
ENSG00000083838,0.301144422
ENSG00000083844,0.23379969
ENSG00000083845,0.278474963
ENSG00000083857,0.22495901
ENSG00000083896,0.037819888
ENSG00000083937,0.074549905
ENSG00000084070,0.111865105
ENSG00000084073,0.228328974
ENSG00000084092,0.438054701
ENSG00000084093,0.558640078
ENSG00000084110,0.241277915
ENSG00000084112,0.240506689
ENSG00000084207,0.283797941
ENSG00000084234,0.252883854
ENSG00000084444,0.223015298
ENSG00000084453,0.334158984
ENSG00000084463,0.238289955
ENSG00000084623,0.228365385
ENSG00000084636,0.454890999
ENSG00000084652,0.16370391
ENSG00000084674,0.582301486
ENSG00000084676,0.25648135
ENSG00000084693,0.797170949
ENSG00000084710,0.110002391
ENSG00000084731,0.045900469
ENSG00000084734,0.275766522
ENSG00000084754,0.106564992
ENSG00000084764,0.576188143
ENSG00000084774,0.152828718
ENSG00000085063,1.321158505
ENSG00000085117,0.090816033
ENSG00000085185,0.144890024
ENSG00000085224,0.193893739
ENSG00000085265,0.24918965
ENSG00000085274,0.120123675
ENSG00000085276,0.122746194
ENSG00000085377,0.088044759
ENSG00000085382,0.100563918
ENSG00000085415,0.175262945
ENSG00000085433,0.064921058
ENSG00000085449,0.090145289
ENSG00000085465,0.530200882
ENSG00000085491,0.274610526
ENSG00000085511,0.201456184
ENSG00000085514,0.5254036
ENSG00000085552,0.236415069
ENSG00000085563,0.318343055
ENSG00000085644,0.278899905
ENSG00000085662,0.36976197
ENSG00000085719,0.199000158
ENSG00000085721,0.272522324
ENSG00000085733,0.179690626
ENSG00000085741,0.0490665
ENSG00000085760,0.616850466
ENSG00000085831,0.165995108
ENSG00000085832,0.198676719
ENSG00000085840,0.446820221
ENSG00000085871,0.399836669
ENSG00000085872,0.025786603
ENSG00000085978,0.10323243
ENSG00000085982,0.36283787
ENSG00000085998,0.217164858
ENSG00000085999,0.329866534
ENSG00000086015,0.235676083
ENSG00000086062,0.307715802
ENSG00000086102,0.178209477
ENSG00000086159,0.25816236
ENSG00000086189,0.168654671
ENSG00000086200,0.120760016
ENSG00000086205,0.253333584
ENSG00000086232,0.42408834
ENSG00000086288,0.646168525
ENSG00000086289,0.226160079
ENSG00000086300,0.167785235
ENSG00000086504,0.096462705
ENSG00000086506,0.061601598
ENSG00000086544,0.372192936
ENSG00000086548,0.466758101
ENSG00000086570,0.22565311
ENSG00000086619,0.478787879
ENSG00000086666,0.131545982
ENSG00000086696,0.341046447
ENSG00000086712,0.20864896
ENSG00000086717,0.379684245
ENSG00000086730,0.437450122
ENSG00000086758,0.080438136
ENSG00000086827,0.178317601
ENSG00000086967,0.118225399
ENSG00000086991,0.263373328
ENSG00000087008,0.339445271
ENSG00000087053,0.230173224
ENSG00000087074,1.055266692
ENSG00000087076,0.6417369
ENSG00000087077,0.148995495
ENSG00000087085,0.28179356
ENSG00000087087,0.125135952
ENSG00000087088,0.25631068
ENSG00000087095,0.276041667
ENSG00000087111,0.320455174
ENSG00000087116,0.142001298
ENSG00000087128,0.326858115
ENSG00000087152,0.504178273
ENSG00000087157,0.084799365
ENSG00000087191,0.153518124
ENSG00000087206,0.559551182
ENSG00000087237,0.300656325
ENSG00000087245,0.056657517
ENSG00000087250,0.082884308
ENSG00000087253,0.363672115
ENSG00000087263,0.481283881
ENSG00000087266,0.288135901
ENSG00000087269,0.221283483
ENSG00000087274,0.114220138
ENSG00000087299,0.461509805
ENSG00000087301,0.257036969
ENSG00000087303,0.280837717
ENSG00000087338,0.225548692
ENSG00000087365,0.272097054
ENSG00000087448,0.052766002
ENSG00000087460,0.59325379
ENSG00000087470,0.297388374
ENSG00000087495,0.298505488
ENSG00000087502,0.46440315
ENSG00000087510,0.081864765
ENSG00000087586,0.195085328
ENSG00000087589,0.466954644
ENSG00000087842,0.26484104
ENSG00000087884,0.482758621
ENSG00000087903,0.081528131
ENSG00000088002,0.166462694
ENSG00000088035,0.223286552
ENSG00000088038,0.200204553
ENSG00000088053,0.516240458
ENSG00000088179,0.121555925
